sqrt_Property Id,sqrt_Street Number,sqrt_Year Built,sqrt_Number of Buildings - Self-reported,sqrt_Occupancy,sqrt_Direct GHG Emissions (Metric Tons CO2e),sqrt_Property GFA - Self-Reported (ft²),sqrt_Water Intensity (All Water Sources) (gal/ft²),sqrt_Source EUI (kBtu/ft²),sqrt_Community Board,sqrt_Census Tract,Borough_Bronx,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,Largest Property Use Type_Adult Education,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_College/University,Largest Property Use Type_Convenience Store without Gas Station,Largest Property Use Type_Courthouse,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Financial Office,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_K-12 School,Largest Property Use Type_Library,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Care Community,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility
1729.6343544229226,19.1049731745428,44.710177812216315,1.0,10.0,12.421755109484328,211.53959440256097,10.761505470890214,15.365545873804809,2.23606797749979,8.246211251235321,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2290.394289200006,,44.30575583375144,1.0,10.0,27.077666073722085,361.3142676396823,13.769168457100088,13.198484761517134,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649.3432026112698,,44.27188724235731,1.0,10.0,41.95354573811372,622.2692343351067,,11.865917579353061,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.49521500798,,44.04543109109048,1.0,10.0,14.384018909887459,274.7726332806817,7.859389289251424,8.514693182963201,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2214.2741474352265,10.954451150103322,43.62338822237447,1.0,10.0,17.807301873108123,258.8609665438187,,15.0,1.0,3.605551275463989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881.0,46.44351407893249,43.88621651498338,1.0,10.0,15.479018056711478,279.3223943761044,4.240283009422838,9.518403227432634,3.872983346207417,23.452078799117146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225.4860143348465,18.57417562100671,43.81780460041329,1.0,10.0,14.046351839534706,356.7590223105787,,12.891857895586655,1.4142135623730951,8.774964387392123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880.9994683678142,11.832159566199232,44.05678154382138,1.0,10.0,4.669047011971501,284.63836705546214,8.16884324736373,7.224956747275377,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2242.7331539886773,21.6794833886788,43.77213725647858,1.0,10.0,25.994230129011324,333.63153328185274,4.494441010848846,12.292273996295396,2.23606797749979,105.83950113261116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225.438383779699,39.52214569073901,43.726422218150894,1.0,10.0,33.83489323169204,527.8636187501464,6.870953354520754,12.02497401244593,2.8284271247461903,11.661903789690601,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1616.8503332096018,14.142135623730951,44.710177812216315,1.0,10.0,45.8628389875725,860.4516256013467,5.527205442174192,11.108555261599053,2.6457513110645907,12.449899597988733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673.4010278471806,45.155287619502545,43.98863489584554,1.0,10.0,16.48332490731163,308.2726066325064,6.26258732474047,9.803060746521975,3.3166247903554,149.67965793654128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878.8863722961003,,44.598206241955516,1.0,10.0,20.047443727318452,277.1100864277589,8.327664738688751,14.046351839534706,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649.5550915322592,28.30194339616981,43.95452195167182,1.0,10.0,20.52072123488841,385.32843134136886,5.432310742216428,13.906832852953976,2.449489742783178,9.38083151964686,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673.6938190720548,4.47213595499958,43.88621651498338,1.0,10.0,14.074800176201437,225.28648428168077,,10.981803130633876,3.4641016151377544,17.175564037317667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719.503416687504,41.95235392680606,43.9089968002003,1.0,10.0,15.865055940651454,264.9528259898354,,11.104053313993049,2.23606797749979,146.63219291819925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1760.361326546343,,43.93176527297759,1.0,10.0,16.358484037342826,228.0350850198276,6.652067347825035,10.644247272588137,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2281.4887683265065,17.60681686165901,44.36214602563767,1.0,10.0,11.562871615649808,240.08331887076204,3.059411708155671,12.041594578792296,2.6457513110645907,38.7556447501522,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2133.1983030182637,,44.328320518603,1.0,10.0,17.15225932639779,242.32209969377536,10.759646834352882,11.92895636675732,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630.4266312839716,41.83300132670378,44.81071300481616,1.0,10.0,10.723805294763608,237.32888572611637,93.81375165720642,8.455767262643882,2.23606797749979,14.730919862656235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2412.5695844887045,8.06225774829855,43.78355855797927,1.0,10.0,0.0,578.9507751095942,,15.293789589241772,1.0,3.605551275463989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1624.4642193658806,26.457513110645905,44.339598554790726,1.0,10.0,30.77174028227848,702.4208140424087,4.540925015897091,7.974960814950754,2.6457513110645907,13.45362404707371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1645.9185885091645,,44.05678154382138,1.0,10.0,12.790621564255586,327.10854467592253,,11.260550608207398,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165.3201276902412,10.04987562112089,44.53088815642464,1.0,10.0,5.196152422706632,1072.0177237340808,3.7589892258425004,15.013327412669051,1.0,4.58257569495584,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256.440116643914,44.090815370097204,43.89760813529594,1.0,10.0,15.527395145355193,237.9789906693446,3.5411862419251547,11.666190466471907,3.3166247903554,15.165750888103101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2235.10022146659,4.898979485566356,44.74371464239419,1.0,10.0,16.631295800387896,297.8153790521907,4.961854492022111,13.281566172707194,2.23606797749979,9.16515138991168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543.9970854894773,5.196152422706632,43.87482193696061,1.0,10.0,25.91717577206282,509.15616464892184,,11.233877335986895,2.6457513110645907,12.529964086141668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011.5449286555843,46.16275555033516,43.9203825119955,1.0,10.0,34.35840508521896,422.0497600994461,,10.377861051295685,3.3166247903554,149.67965793654128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097.953288326506,1.0,43.58898943540674,1.0,10.0,10.202940752547766,230.3193435211207,,13.367871932360812,1.4142135623730951,74.17546764261078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1681.1305719663776,2.23606797749979,44.294469180700204,1.0,10.0,11.691877522451216,457.5631104011773,,3.591656999213594,1.4142135623730951,7.681145747868608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1644.8434575971053,3.1622776601683795,43.9089968002003,1.0,10.0,0.0,655.7972247577752,,13.292855223765885,2.23606797749979,9.055385138137417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628.7286452936228,39.496835316262995,43.73785545725808,1.0,10.0,20.447493733951845,530.9067714768762,4.502221673796171,14.067693485429658,2.23606797749979,11.180339887498949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1544.0100388274682,31.080540535840107,44.24929377967517,1.0,10.0,28.73847595124,457.93667684517254,,13.243866504914642,2.449489742783178,92.7523584605804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.8093678389764,7.681145747868608,43.86342439892262,1.0,10.0,14.247806848775006,234.46961423604552,5.718391382198319,10.530906893520616,2.6457513110645907,12.529964086141668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2197.044378250016,6.928203230275509,44.56455991031439,1.0,10.0,10.858176642512316,254.8921340488953,6.358458932791813,10.858176642512316,2.6457513110645907,12.36931687685298,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973.0281295511222,10.535653752852738,43.64630568559039,1.0,10.0,15.959323293924463,241.84912652312806,8.724677644474895,13.52405264704334,2.6457513110645907,12.529964086141668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2246.5124081562512,7.615773105863909,44.81071300481616,1.0,10.0,15.642889758609181,246.0081299469593,8.232860985101109,12.24744871391589,3.3166247903554,14.352700094407323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2097.612452289507,45.18849411078001,43.8520238985614,1.0,10.0,15.145956556124146,233.92947655222932,11.69829047339824,13.601470508735444,2.23606797749979,15.84297951775486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.653376392858,19.131126469708992,43.81780460041329,1.0,8.94427190999916,4.959838707054898,316.4016434849857,4.890807704254994,13.367871932360812,2.23606797749979,9.695359714832659,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764.2309939460874,,44.31703961232068,1.0,10.0,23.883048381645086,380.7820899149539,8.644651525654462,11.903780911962384,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446.412679823255,,44.87761134463375,1.0,10.0,8.888194417315589,230.64474847695968,,7.842193570679061,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705.9158830376134,18.16590212458495,43.86342439892262,1.0,10.0,5.873670062235365,464.0743474918647,0.8888194417315589,4.06201920231798,1.0,6.324555320336759,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634.2747627005688,1.4142135623730951,44.62062303464621,1.0,10.0,45.26477659284314,514.9922329511388,,14.352700094407323,2.6457513110645907,12.12435565298214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865.9857984454222,47.07440918375928,44.75488800120049,1.0,10.0,14.010710188994704,258.797217913949,3.919183588453085,11.52822622956368,3.1622776601683795,14.832396974191326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670.5538003907566,7.0710678118654755,44.81071300481616,1.0,10.0,12.033287165193059,232.44569258215992,8.406545069170807,12.049896265113654,1.0,22.693611435820433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633.7193761475685,24.677925358506133,44.294469180700204,1.0,10.0,14.508618128546908,287.22813232690146,,9.534149149242422,2.8284271247461903,171.17826964892478,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010.7608012889052,45.34313619501854,44.06812907306141,1.0,10.0,21.559220765138985,275.2998365419057,,11.1265448365609,2.23606797749979,19.519221295943137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764.015022611769,17.320508075688775,43.70354676682432,1.0,10.0,16.673332000533065,337.0534082308025,5.901694671871801,16.321764610482532,2.449489742783178,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2446.3875408446634,45.825756949558404,44.609416046390926,1.0,10.0,0.0,294.95762407505254,,4.732863826479693,3.7416573867739413,282.13826397707913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648.0179003882208,5.477225575051661,43.77213725647858,1.0,10.0,22.689204481426845,310.0516086073414,5.148786264742401,14.973309587395834,2.23606797749979,8.602325267042627,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2100.916466687812,53.0659966456864,43.89760813529594,1.0,9.486832980505138,7.0992957397195395,234.5207879911715,,7.829431652425353,2.8284271247461903,16.522711641858304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876.3384556097549,34.19064199455752,44.31703961232068,1.0,10.0,27.509998182479038,338.235125319651,7.310950690573696,13.103434664239753,3.7416573867739413,27.676705006196094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674.869845689509,38.2099463490856,43.81780460041329,1.0,10.0,0.0,260.4995201531089,5.059644256269407,10.36822067666386,2.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765.6372787183668,54.35991169970753,43.58898943540674,1.0,10.0,19.248376554920156,259.8076211353316,11.273863579093016,10.681760154581266,2.6457513110645907,20.273134932713294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725.9814599235995,13.416407864998739,43.93176527297759,1.0,10.0,18.327574853209576,284.7981741514506,9.447751055145346,11.189280584559492,1.0,23.769728648009426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674.159490610139,35.4259791678367,43.87482193696061,1.0,10.0,16.70029939851379,299.6865028659115,5.40277706369604,11.256109452204168,3.3166247903554,131.91285001848757,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099.8109438709,4.47213595499958,43.829214001622255,1.0,10.0,11.247221879201993,258.6851367976135,,8.854377448471462,1.0,5.744562646538029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2400.985630944092,61.886993787063204,43.9203825119955,1.0,10.0,18.038846969803807,232.04309944490916,13.031500297356402,11.353413583587978,3.4641016151377544,19.849433241279208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633.9421654391565,30.01666203960727,43.64630568559039,1.0,10.0,15.417522498767433,218.0160544547121,6.081118318204308,12.300406497347964,2.8284271247461903,10.954451150103322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2099.9666664021124,18.520259177452132,44.799553569204235,1.0,9.746794344808963,25.624207304812376,486.3476123103721,7.725283166331186,14.546477236774544,1.0,5.744562646538029,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638.9084782256757,,43.95452195167182,1.0,10.0,15.604486534327235,242.619042945932,8.528774824088158,11.189280584559492,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678.1057773573154,,44.13615298142782,1.0,10.0,16.24807680927192,436.3484845854286,,8.706319543871567,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2120.325918343687,,44.339598554790726,1.0,10.0,19.421637418096342,238.75929301285845,12.164292005702592,14.906374475371265,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192.9308446008092,18.841443681416774,44.24929377967517,1.0,10.0,0.0,506.2331478676599,8.312640976248161,12.381437719424994,2.449489742783178,8.94427190999916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708.8282535117448,,44.339598554790726,1.0,10.0,30.97095413447897,637.7617109861645,,13.663820841916802,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1639.9390232566575,22.912878474779202,43.73785545725808,1.0,10.0,0.0,307.60689199041036,1.7888543819998317,12.537942414925983,2.0,9.9498743710662,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1668.94667380357,45.27692569068709,43.8520238985614,1.0,10.0,20.66639784771405,225.8317958127243,10.262066068779717,13.382824813917276,2.23606797749979,19.519221295943137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721.0270189628052,,44.204072210600685,1.0,10.0,1.6431676725154984,387.2983346207417,2.86705423736629,2.4083189157584592,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2256.1458286201273,32.61901286060018,43.9203825119955,1.0,10.0,21.743964679883014,278.94802383239784,,12.601587201618692,2.0,134.54367320688104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708.787289278569,17.435595774162696,44.04543109109048,1.0,10.0,14.324803663575986,200.79840636817812,8.898314447129861,11.933147112141038,1.7320508075688772,6.324555320336759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857.0339253767013,24.939927826679853,44.429719783046124,1.0,10.0,76.2613925915335,1017.7244224248527,,17.896927110540513,2.449489742783178,8.94427190999916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637.6281629234397,,44.04543109109048,1.0,10.0,24.45812748351762,340.07940249300606,8.059776671843954,11.878552100319297,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
