score
99.0
15.0
89.0
57.0
99.0
96.0
98.0
64.0
100.0
87.0
84.0
7.0
19.0
73.0
68.0
65.0
13.0
96.0
87.0
67.0
50.0
4.0
22.0
44.0
40.0
14.0
67.0
13.0
10.0
62.0
97.0
3.0
87.0
2.0
100.0
28.0
22.0
44.0
74.0
4.0
71.0
77.0
39.0
80.0
80.0
18.0
100.0
58.0
99.0
9.0
64.0
37.0
73.0
51.0
79.0
58.0
100.0
78.0
73.0
6.0
75.0
42.0
40.0
22.0
3.0
70.0
57.0
99.0
100.0
13.0
39.0
35.0
80.0
69.0
1.0
100.0
54.0
100.0
4.0
98.0
56.0
67.0
20.0
89.0
37.0
36.0
10.0
50.0
96.0
2.0
88.0
36.0
9.0
4.0
100.0
8.0
64.0
30.0
58.0
60.0
96.0
33.0
94.0
67.0
49.0
93.0
33.0
52.0
84.0
20.0
79.0
1.0
50.0
53.0
30.0
54.0
64.0
5.0
20.0
89.0
100.0
87.0
64.0
63.0
3.0
84.0
48.0
100.0
59.0
100.0
26.0
37.0
28.0
75.0
100.0
5.0
30.0
22.0
80.0
84.0
55.0
37.0
87.0
82.0
29.0
46.0
33.0
80.0
36.0
22.0
63.0
1.0
47.0
87.0
74.0
18.0
78.0
85.0
21.0
81.0
62.0
88.0
75.0
34.0
13.0
27.0
15.0
81.0
64.0
90.0
74.0
85.0
94.0
65.0
75.0
94.0
13.0
65.0
37.0
64.0
71.0
79.0
3.0
33.0
4.0
35.0
96.0
22.0
38.0
74.0
41.0
34.0
93.0
64.0
60.0
19.0
29.0
79.0
55.0
2.0
1.0
7.0
94.0
78.0
83.0
97.0
64.0
54.0
66.0
19.0
100.0
31.0
6.0
1.0
55.0
82.0
96.0
74.0
84.0
76.0
23.0
100.0
46.0
100.0
88.0
35.0
96.0
96.0
71.0
15.0
16.0
10.0
79.0
83.0
69.0
99.0
44.0
100.0
3.0
73.0
43.0
99.0
56.0
40.0
29.0
51.0
71.0
67.0
89.0
71.0
40.0
92.0
78.0
59.0
77.0
8.0
34.0
65.0
13.0
2.0
62.0
1.0
36.0
68.0
69.0
68.0
86.0
100.0
25.0
86.0
18.0
24.0
3.0
100.0
73.0
2.0
81.0
57.0
44.0
88.0
63.0
93.0
96.0
40.0
4.0
45.0
86.0
48.0
58.0
67.0
88.0
61.0
95.0
70.0
100.0
72.0
74.0
80.0
44.0
72.0
19.0
54.0
45.0
1.0
95.0
81.0
89.0
72.0
80.0
97.0
80.0
19.0
39.0
100.0
28.0
54.0
49.0
85.0
33.0
26.0
77.0
86.0
100.0
48.0
70.0
2.0
2.0
85.0
5.0
63.0
56.0
68.0
58.0
100.0
95.0
98.0
90.0
69.0
35.0
52.0
1.0
100.0
6.0
99.0
100.0
15.0
87.0
53.0
68.0
81.0
97.0
95.0
10.0
3.0
34.0
77.0
25.0
56.0
85.0
13.0
83.0
74.0
99.0
64.0
100.0
1.0
61.0
67.0
87.0
100.0
83.0
1.0
50.0
9.0
58.0
90.0
70.0
12.0
58.0
100.0
6.0
35.0
23.0
18.0
87.0
27.0
80.0
54.0
67.0
80.0
86.0
30.0
100.0
52.0
100.0
82.0
48.0
27.0
84.0
73.0
29.0
53.0
100.0
7.0
3.0
53.0
65.0
67.0
17.0
100.0
54.0
41.0
59.0
66.0
24.0
11.0
100.0
100.0
81.0
86.0
16.0
90.0
89.0
71.0
12.0
26.0
92.0
20.0
69.0
91.0
74.0
24.0
9.0
65.0
51.0
81.0
10.0
89.0
31.0
99.0
68.0
95.0
81.0
93.0
46.0
1.0
45.0
2.0
94.0
99.0
48.0
17.0
100.0
63.0
18.0
27.0
4.0
98.0
70.0
1.0
12.0
99.0
71.0
36.0
98.0
26.0
75.0
100.0
17.0
15.0
61.0
97.0
100.0
5.0
59.0
88.0
86.0
82.0
90.0
38.0
26.0
3.0
27.0
95.0
76.0
43.0
37.0
43.0
66.0
94.0
26.0
86.0
62.0
1.0
43.0
66.0
77.0
91.0
59.0
60.0
3.0
20.0
59.0
100.0
92.0
26.0
99.0
67.0
54.0
80.0
27.0
65.0
40.0
99.0
14.0
97.0
60.0
40.0
54.0
92.0
34.0
100.0
87.0
87.0
78.0
80.0
43.0
42.0
100.0
39.0
91.0
45.0
77.0
31.0
50.0
94.0
100.0
7.0
18.0
56.0
68.0
87.0
93.0
80.0
87.0
31.0
50.0
99.0
86.0
15.0
49.0
87.0
15.0
56.0
50.0
48.0
82.0
90.0
9.0
91.0
54.0
35.0
93.0
66.0
69.0
39.0
54.0
46.0
80.0
48.0
76.0
13.0
1.0
85.0
72.0
38.0
84.0
73.0
72.0
55.0
82.0
85.0
61.0
68.0
39.0
75.0
63.0
93.0
20.0
53.0
4.0
34.0
69.0
94.0
100.0
24.0
100.0
80.0
17.0
16.0
83.0
36.0
71.0
76.0
80.0
100.0
100.0
44.0
93.0
74.0
66.0
78.0
66.0
100.0
92.0
16.0
37.0
74.0
50.0
69.0
55.0
58.0
57.0
39.0
85.0
8.0
73.0
99.0
69.0
48.0
48.0
56.0
47.0
67.0
25.0
69.0
9.0
38.0
56.0
85.0
33.0
63.0
5.0
100.0
68.0
3.0
83.0
67.0
93.0
82.0
47.0
49.0
69.0
43.0
69.0
60.0
57.0
13.0
85.0
33.0
74.0
90.0
71.0
18.0
98.0
73.0
97.0
72.0
86.0
92.0
81.0
24.0
62.0
25.0
87.0
85.0
25.0
56.0
78.0
88.0
99.0
35.0
85.0
77.0
70.0
19.0
86.0
34.0
86.0
86.0
76.0
46.0
98.0
74.0
1.0
78.0
42.0
8.0
64.0
80.0
20.0
68.0
95.0
100.0
92.0
77.0
53.0
44.0
76.0
83.0
85.0
37.0
84.0
62.0
81.0
83.0
27.0
35.0
62.0
75.0
63.0
100.0
89.0
24.0
97.0
100.0
60.0
88.0
78.0
60.0
82.0
49.0
9.0
100.0
98.0
48.0
5.0
4.0
82.0
75.0
24.0
52.0
90.0
96.0
79.0
64.0
87.0
8.0
87.0
98.0
90.0
63.0
2.0
10.0
55.0
56.0
42.0
85.0
42.0
48.0
78.0
36.0
33.0
99.0
74.0
78.0
91.0
70.0
51.0
47.0
28.0
63.0
98.0
18.0
87.0
34.0
63.0
38.0
80.0
51.0
66.0
82.0
78.0
37.0
85.0
55.0
74.0
69.0
68.0
74.0
50.0
16.0
68.0
42.0
96.0
83.0
90.0
20.0
44.0
90.0
71.0
100.0
43.0
86.0
100.0
98.0
13.0
1.0
74.0
75.0
29.0
97.0
44.0
96.0
77.0
94.0
92.0
45.0
59.0
88.0
57.0
46.0
68.0
98.0
67.0
56.0
30.0
69.0
94.0
45.0
59.0
59.0
60.0
89.0
100.0
88.0
100.0
100.0
81.0
71.0
79.0
82.0
1.0
75.0
61.0
22.0
49.0
92.0
53.0
88.0
55.0
96.0
24.0
76.0
83.0
79.0
95.0
83.0
52.0
72.0
99.0
51.0
67.0
100.0
80.0
38.0
27.0
25.0
1.0
64.0
66.0
18.0
85.0
100.0
82.0
63.0
79.0
96.0
100.0
73.0
54.0
56.0
83.0
76.0
58.0
87.0
63.0
41.0
76.0
97.0
61.0
11.0
91.0
86.0
49.0
27.0
76.0
80.0
81.0
99.0
91.0
45.0
59.0
63.0
47.0
60.0
49.0
68.0
48.0
95.0
83.0
23.0
70.0
100.0
69.0
86.0
84.0
72.0
83.0
31.0
31.0
32.0
39.0
95.0
93.0
48.0
1.0
56.0
65.0
94.0
51.0
98.0
36.0
91.0
50.0
100.0
71.0
63.0
96.0
100.0
57.0
55.0
100.0
9.0
46.0
77.0
96.0
1.0
100.0
28.0
38.0
12.0
67.0
48.0
95.0
78.0
64.0
1.0
52.0
38.0
14.0
75.0
78.0
100.0
77.0
1.0
60.0
51.0
82.0
21.0
78.0
49.0
75.0
99.0
100.0
65.0
83.0
55.0
94.0
66.0
87.0
100.0
9.0
85.0
77.0
74.0
67.0
29.0
55.0
53.0
77.0
30.0
66.0
61.0
11.0
35.0
49.0
48.0
15.0
71.0
9.0
32.0
2.0
17.0
71.0
79.0
9.0
20.0
84.0
90.0
100.0
57.0
73.0
3.0
97.0
39.0
85.0
76.0
32.0
98.0
40.0
100.0
52.0
77.0
98.0
64.0
93.0
7.0
69.0
88.0
85.0
100.0
36.0
33.0
51.0
26.0
97.0
77.0
79.0
71.0
77.0
14.0
86.0
85.0
68.0
33.0
51.0
41.0
73.0
39.0
65.0
99.0
95.0
1.0
39.0
25.0
89.0
68.0
77.0
84.0
3.0
46.0
28.0
37.0
45.0
9.0
84.0
40.0
80.0
8.0
100.0
100.0
77.0
80.0
31.0
1.0
17.0
100.0
59.0
100.0
72.0
91.0
73.0
36.0
30.0
72.0
68.0
87.0
29.0
66.0
82.0
35.0
52.0
99.0
19.0
57.0
50.0
100.0
61.0
39.0
86.0
83.0
94.0
11.0
70.0
88.0
100.0
91.0
52.0
24.0
66.0
55.0
25.0
81.0
71.0
80.0
12.0
54.0
54.0
35.0
63.0
55.0
94.0
71.0
100.0
83.0
50.0
34.0
85.0
29.0
80.0
69.0
56.0
57.0
87.0
4.0
99.0
100.0
52.0
83.0
76.0
100.0
87.0
17.0
32.0
4.0
57.0
14.0
91.0
69.0
54.0
37.0
31.0
20.0
93.0
18.0
69.0
15.0
56.0
18.0
23.0
42.0
79.0
92.0
58.0
83.0
74.0
99.0
92.0
4.0
30.0
55.0
23.0
92.0
40.0
60.0
72.0
83.0
53.0
48.0
100.0
97.0
38.0
11.0
58.0
50.0
55.0
69.0
100.0
30.0
26.0
68.0
74.0
8.0
93.0
67.0
36.0
98.0
75.0
100.0
45.0
57.0
29.0
83.0
5.0
30.0
81.0
56.0
46.0
55.0
41.0
15.0
69.0
53.0
94.0
99.0
38.0
76.0
32.0
87.0
43.0
75.0
98.0
61.0
97.0
42.0
65.0
77.0
76.0
65.0
9.0
54.0
86.0
41.0
60.0
20.0
84.0
100.0
75.0
63.0
53.0
69.0
24.0
60.0
46.0
94.0
6.0
42.0
59.0
78.0
58.0
54.0
9.0
97.0
74.0
63.0
100.0
56.0
19.0
92.0
55.0
14.0
68.0
100.0
67.0
12.0
91.0
53.0
5.0
71.0
79.0
82.0
37.0
45.0
84.0
86.0
68.0
38.0
20.0
13.0
9.0
72.0
5.0
75.0
28.0
64.0
78.0
10.0
64.0
67.0
80.0
53.0
80.0
57.0
47.0
28.0
8.0
60.0
89.0
95.0
65.0
56.0
85.0
95.0
85.0
87.0
100.0
47.0
66.0
84.0
75.0
94.0
45.0
100.0
83.0
81.0
31.0
71.0
8.0
52.0
88.0
83.0
76.0
100.0
46.0
77.0
6.0
26.0
100.0
89.0
50.0
81.0
48.0
2.0
46.0
44.0
33.0
87.0
74.0
97.0
92.0
57.0
2.0
57.0
50.0
8.0
43.0
35.0
41.0
36.0
45.0
73.0
89.0
92.0
5.0
88.0
97.0
7.0
87.0
41.0
78.0
30.0
71.0
81.0
77.0
59.0
88.0
84.0
95.0
92.0
85.0
70.0
3.0
66.0
22.0
50.0
4.0
100.0
100.0
16.0
79.0
1.0
84.0
45.0
66.0
17.0
78.0
17.0
30.0
85.0
97.0
56.0
81.0
6.0
18.0
74.0
55.0
9.0
99.0
36.0
91.0
2.0
73.0
82.0
58.0
26.0
88.0
83.0
36.0
52.0
83.0
13.0
82.0
83.0
73.0
100.0
73.0
62.0
60.0
43.0
59.0
99.0
2.0
96.0
34.0
64.0
35.0
91.0
100.0
55.0
96.0
99.0
64.0
22.0
16.0
35.0
83.0
1.0
72.0
42.0
68.0
5.0
100.0
99.0
15.0
32.0
86.0
75.0
75.0
88.0
91.0
72.0
14.0
67.0
1.0
47.0
94.0
19.0
15.0
85.0
17.0
74.0
54.0
64.0
32.0
94.0
98.0
78.0
52.0
80.0
5.0
99.0
81.0
88.0
43.0
100.0
89.0
8.0
2.0
86.0
39.0
23.0
3.0
86.0
33.0
22.0
10.0
7.0
61.0
70.0
99.0
83.0
62.0
42.0
70.0
74.0
11.0
62.0
33.0
2.0
68.0
100.0
95.0
30.0
18.0
71.0
91.0
3.0
35.0
88.0
63.0
24.0
99.0
79.0
45.0
91.0
23.0
93.0
69.0
82.0
65.0
15.0
43.0
40.0
100.0
60.0
33.0
49.0
79.0
91.0
98.0
77.0
76.0
52.0
51.0
87.0
100.0
20.0
35.0
43.0
82.0
41.0
30.0
23.0
72.0
90.0
4.0
34.0
100.0
13.0
92.0
74.0
100.0
3.0
23.0
100.0
83.0
69.0
1.0
84.0
99.0
100.0
67.0
75.0
46.0
87.0
16.0
100.0
84.0
39.0
19.0
35.0
92.0
73.0
27.0
58.0
71.0
97.0
35.0
80.0
69.0
98.0
100.0
58.0
61.0
64.0
100.0
95.0
98.0
67.0
28.0
32.0
84.0
21.0
94.0
23.0
47.0
82.0
36.0
73.0
62.0
100.0
72.0
57.0
87.0
49.0
10.0
82.0
100.0
62.0
64.0
60.0
12.0
15.0
92.0
49.0
55.0
91.0
46.0
100.0
83.0
74.0
44.0
3.0
78.0
12.0
81.0
97.0
68.0
100.0
7.0
50.0
97.0
98.0
43.0
20.0
100.0
59.0
93.0
40.0
59.0
86.0
24.0
26.0
46.0
82.0
72.0
17.0
39.0
5.0
5.0
22.0
53.0
17.0
57.0
66.0
72.0
30.0
96.0
50.0
28.0
45.0
90.0
25.0
25.0
49.0
82.0
59.0
29.0
49.0
73.0
16.0
31.0
80.0
70.0
86.0
89.0
35.0
27.0
89.0
1.0
79.0
32.0
64.0
73.0
85.0
76.0
1.0
23.0
54.0
22.0
51.0
47.0
26.0
4.0
50.0
44.0
55.0
62.0
65.0
83.0
67.0
100.0
77.0
87.0
74.0
100.0
33.0
97.0
38.0
33.0
17.0
40.0
100.0
83.0
100.0
10.0
81.0
28.0
8.0
89.0
71.0
55.0
98.0
55.0
80.0
82.0
88.0
99.0
2.0
79.0
74.0
58.0
21.0
35.0
59.0
6.0
100.0
100.0
71.0
71.0
100.0
100.0
31.0
86.0
11.0
93.0
84.0
81.0
48.0
53.0
56.0
1.0
50.0
69.0
81.0
9.0
5.0
98.0
68.0
61.0
57.0
93.0
84.0
8.0
41.0
76.0
100.0
79.0
10.0
87.0
61.0
60.0
61.0
87.0
60.0
100.0
82.0
80.0
97.0
62.0
100.0
42.0
24.0
11.0
38.0
48.0
72.0
14.0
98.0
94.0
80.0
100.0
65.0
100.0
21.0
55.0
77.0
88.0
20.0
100.0
7.0
1.0
22.0
53.0
55.0
83.0
47.0
24.0
90.0
96.0
21.0
26.0
84.0
87.0
67.0
87.0
71.0
45.0
69.0
79.0
60.0
92.0
41.0
68.0
40.0
3.0
17.0
64.0
83.0
36.0
73.0
31.0
100.0
100.0
7.0
61.0
52.0
42.0
79.0
30.0
89.0
100.0
60.0
74.0
100.0
95.0
28.0
77.0
12.0
62.0
33.0
80.0
83.0
81.0
84.0
56.0
67.0
34.0
65.0
81.0
57.0
67.0
64.0
76.0
93.0
15.0
44.0
82.0
73.0
50.0
91.0
41.0
100.0
53.0
92.0
60.0
90.0
77.0
66.0
98.0
70.0
30.0
100.0
73.0
2.0
99.0
62.0
25.0
53.0
2.0
99.0
80.0
78.0
44.0
2.0
99.0
49.0
83.0
76.0
69.0
95.0
61.0
68.0
4.0
55.0
1.0
96.0
26.0
84.0
100.0
65.0
57.0
3.0
81.0
78.0
66.0
1.0
43.0
91.0
84.0
100.0
53.0
84.0
95.0
71.0
38.0
22.0
37.0
100.0
76.0
82.0
62.0
42.0
57.0
58.0
54.0
61.0
85.0
66.0
66.0
18.0
80.0
65.0
2.0
99.0
17.0
95.0
64.0
60.0
29.0
32.0
69.0
98.0
37.0
19.0
48.0
68.0
87.0
52.0
20.0
86.0
1.0
78.0
91.0
2.0
3.0
92.0
97.0
29.0
73.0
73.0
24.0
79.0
91.0
70.0
89.0
46.0
6.0
34.0
93.0
85.0
79.0
89.0
41.0
12.0
77.0
76.0
90.0
1.0
98.0
5.0
99.0
75.0
55.0
59.0
12.0
81.0
57.0
32.0
87.0
69.0
67.0
49.0
83.0
54.0
8.0
1.0
79.0
39.0
84.0
50.0
84.0
100.0
77.0
68.0
81.0
35.0
100.0
95.0
53.0
6.0
93.0
51.0
92.0
77.0
32.0
100.0
76.0
84.0
60.0
39.0
32.0
19.0
63.0
84.0
99.0
3.0
35.0
80.0
16.0
100.0
85.0
66.0
65.0
60.0
35.0
86.0
49.0
48.0
1.0
93.0
98.0
73.0
38.0
100.0
77.0
33.0
47.0
98.0
70.0
29.0
42.0
9.0
74.0
100.0
78.0
39.0
84.0
61.0
29.0
1.0
99.0
67.0
1.0
83.0
22.0
17.0
97.0
80.0
65.0
22.0
100.0
75.0
50.0
92.0
56.0
30.0
100.0
65.0
40.0
88.0
57.0
63.0
53.0
52.0
73.0
100.0
90.0
69.0
70.0
3.0
100.0
7.0
26.0
100.0
89.0
13.0
30.0
61.0
100.0
53.0
82.0
87.0
52.0
89.0
16.0
41.0
55.0
51.0
38.0
93.0
97.0
84.0
1.0
100.0
11.0
1.0
54.0
66.0
70.0
51.0
84.0
10.0
66.0
65.0
27.0
92.0
76.0
23.0
87.0
86.0
82.0
83.0
10.0
6.0
72.0
65.0
14.0
27.0
41.0
75.0
61.0
4.0
93.0
98.0
94.0
78.0
34.0
97.0
59.0
77.0
69.0
83.0
92.0
60.0
100.0
1.0
3.0
63.0
23.0
84.0
57.0
23.0
90.0
12.0
49.0
70.0
27.0
90.0
6.0
60.0
23.0
13.0
27.0
83.0
13.0
19.0
71.0
48.0
27.0
4.0
56.0
54.0
60.0
94.0
74.0
62.0
73.0
97.0
73.0
82.0
47.0
100.0
40.0
85.0
67.0
60.0
50.0
1.0
15.0
87.0
94.0
74.0
96.0
82.0
100.0
95.0
79.0
44.0
48.0
7.0
69.0
100.0
35.0
84.0
99.0
54.0
14.0
68.0
61.0
43.0
52.0
100.0
76.0
45.0
81.0
52.0
80.0
94.0
30.0
73.0
97.0
10.0
27.0
73.0
24.0
77.0
3.0
13.0
87.0
92.0
81.0
100.0
74.0
89.0
92.0
29.0
82.0
87.0
97.0
78.0
84.0
38.0
38.0
65.0
64.0
53.0
63.0
21.0
25.0
100.0
95.0
30.0
91.0
1.0
82.0
48.0
83.0
96.0
68.0
53.0
90.0
35.0
61.0
67.0
23.0
57.0
72.0
79.0
99.0
75.0
86.0
11.0
96.0
65.0
36.0
100.0
100.0
7.0
70.0
8.0
45.0
83.0
64.0
71.0
3.0
89.0
52.0
23.0
78.0
1.0
83.0
48.0
36.0
95.0
1.0
81.0
100.0
38.0
80.0
44.0
32.0
79.0
52.0
79.0
80.0
54.0
2.0
31.0
68.0
8.0
60.0
79.0
100.0
74.0
8.0
19.0
81.0
93.0
86.0
75.0
49.0
99.0
38.0
36.0
88.0
15.0
56.0
98.0
50.0
36.0
21.0
52.0
83.0
68.0
83.0
84.0
23.0
73.0
95.0
18.0
97.0
18.0
88.0
100.0
37.0
51.0
99.0
99.0
70.0
100.0
59.0
7.0
99.0
12.0
100.0
100.0
35.0
23.0
97.0
73.0
99.0
71.0
98.0
65.0
52.0
10.0
100.0
81.0
88.0
56.0
82.0
44.0
31.0
81.0
63.0
63.0
99.0
20.0
91.0
25.0
5.0
26.0
87.0
91.0
11.0
73.0
100.0
44.0
75.0
1.0
12.0
25.0
72.0
38.0
34.0
98.0
39.0
87.0
76.0
50.0
1.0
46.0
62.0
21.0
98.0
100.0
59.0
1.0
85.0
70.0
18.0
79.0
95.0
100.0
85.0
67.0
53.0
74.0
13.0
87.0
72.0
79.0
100.0
36.0
1.0
23.0
23.0
31.0
65.0
78.0
72.0
80.0
95.0
28.0
64.0
1.0
75.0
88.0
86.0
89.0
92.0
8.0
100.0
89.0
20.0
16.0
57.0
59.0
29.0
30.0
25.0
39.0
82.0
83.0
100.0
49.0
100.0
95.0
1.0
54.0
1.0
87.0
39.0
47.0
33.0
32.0
46.0
100.0
96.0
50.0
97.0
41.0
64.0
54.0
11.0
46.0
83.0
66.0
17.0
79.0
9.0
45.0
47.0
74.0
56.0
14.0
39.0
3.0
100.0
61.0
60.0
96.0
100.0
62.0
51.0
16.0
100.0
35.0
2.0
24.0
86.0
67.0
64.0
39.0
100.0
79.0
85.0
44.0
88.0
86.0
87.0
93.0
60.0
40.0
1.0
63.0
31.0
46.0
68.0
80.0
75.0
54.0
62.0
30.0
92.0
50.0
11.0
43.0
87.0
26.0
26.0
58.0
80.0
13.0
72.0
90.0
65.0
73.0
48.0
25.0
28.0
80.0
9.0
56.0
59.0
11.0
86.0
50.0
66.0
77.0
29.0
50.0
55.0
58.0
73.0
70.0
63.0
100.0
81.0
63.0
88.0
48.0
100.0
59.0
92.0
55.0
89.0
60.0
76.0
93.0
99.0
90.0
12.0
39.0
90.0
52.0
100.0
84.0
9.0
95.0
57.0
94.0
18.0
48.0
100.0
90.0
70.0
78.0
69.0
89.0
66.0
77.0
62.0
96.0
100.0
100.0
64.0
99.0
67.0
72.0
75.0
94.0
64.0
34.0
29.0
100.0
86.0
70.0
20.0
86.0
7.0
52.0
75.0
60.0
88.0
83.0
89.0
27.0
48.0
46.0
60.0
28.0
59.0
79.0
84.0
74.0
52.0
90.0
60.0
3.0
1.0
91.0
7.0
83.0
65.0
63.0
77.0
14.0
29.0
83.0
88.0
99.0
3.0
97.0
100.0
85.0
23.0
77.0
69.0
64.0
86.0
19.0
4.0
2.0
99.0
64.0
74.0
50.0
8.0
47.0
82.0
1.0
100.0
49.0
100.0
62.0
34.0
100.0
1.0
3.0
94.0
20.0
65.0
26.0
94.0
38.0
100.0
16.0
95.0
2.0
69.0
21.0
36.0
31.0
41.0
69.0
97.0
33.0
72.0
13.0
100.0
4.0
52.0
66.0
13.0
68.0
89.0
63.0
100.0
72.0
80.0
100.0
11.0
76.0
100.0
88.0
62.0
74.0
84.0
69.0
14.0
24.0
88.0
92.0
82.0
62.0
34.0
97.0
12.0
16.0
60.0
81.0
28.0
70.0
38.0
86.0
8.0
94.0
95.0
9.0
95.0
74.0
6.0
90.0
91.0
52.0
37.0
18.0
44.0
73.0
98.0
6.0
93.0
74.0
43.0
1.0
100.0
28.0
76.0
47.0
88.0
72.0
52.0
80.0
48.0
93.0
89.0
54.0
100.0
82.0
42.0
65.0
50.0
33.0
90.0
32.0
72.0
70.0
63.0
61.0
34.0
46.0
3.0
91.0
23.0
100.0
85.0
5.0
89.0
88.0
63.0
79.0
9.0
99.0
37.0
55.0
28.0
3.0
9.0
43.0
59.0
100.0
51.0
97.0
61.0
51.0
28.0
63.0
19.0
42.0
24.0
92.0
88.0
96.0
48.0
42.0
8.0
41.0
